summary_id,type,return_period,loss
1,1,1000.000000,44611.835938
1,1,990.000000,44611.835938
1,1,980.000000,44611.835938
1,1,970.000000,44611.835938
1,1,960.000000,44611.835938
1,1,950.000000,44611.835938
1,1,940.000000,44611.835938
1,1,930.000000,44611.835938
1,1,920.000000,44611.835938
1,1,910.000000,44611.835938
1,1,900.000000,44611.835938
1,1,890.000000,44611.835938
1,1,880.000000,44611.835938
1,1,870.000000,44611.835938
1,1,860.000000,44611.835938
1,1,850.000000,44611.835938
1,1,840.000000,44611.835938
1,1,830.000000,44611.835938
1,1,820.000000,44611.835938
1,1,810.000000,44611.835938
1,1,800.000000,44611.835938
1,1,790.000000,44611.835938
1,1,780.000000,44611.835938
1,1,770.000000,44611.835938
1,1,760.000000,44611.835938
1,1,750.000000,44611.835938
1,1,740.000000,44611.835938
1,1,730.000000,44611.835938
1,1,720.000000,44611.835938
1,1,710.000000,44611.835938
1,1,700.000000,44611.835938
1,1,690.000000,44103.187500
1,1,680.000000,43326.089844
1,1,670.000000,42548.988281
1,1,660.000000,41553.320312
1,1,650.000000,40427.117188
1,1,640.000000,39300.914062
1,1,630.000000,39131.984375
1,1,620.000000,39131.984375
1,1,610.000000,39131.984375
1,1,600.000000,39131.984375
1,1,590.000000,39131.984375
1,1,580.000000,36776.121094
1,1,570.000000,34265.773438
1,1,560.000000,33652.132812
1,1,550.000000,33652.132812
1,1,540.000000,33652.132812
1,1,530.000000,33652.132812
1,1,520.000000,33652.132812
1,1,510.000000,33652.132812
1,1,500.000000,33652.132812
1,1,490.000000,33652.132812
1,1,480.000000,33652.132812
1,1,470.000000,33652.132812
1,1,460.000000,31901.326172
1,1,450.000000,28172.281250
1,1,440.000000,28172.281250
1,1,430.000000,28172.281250
1,1,420.000000,28172.281250
1,1,410.000000,28172.281250
1,1,400.000000,28172.281250
1,1,390.000000,27241.939453
1,1,380.000000,25045.841797
1,1,370.000000,25045.841797
1,1,360.000000,25045.841797
1,1,350.000000,21964.472656
1,1,340.000000,21129.210938
1,1,330.000000,21129.210938
1,1,320.000000,21129.210938
1,1,310.000000,18049.822266
1,1,300.000000,14086.141602
1,1,290.000000,14086.141602
1,1,280.000000,14086.141602
1,1,270.000000,14086.141602
1,1,260.000000,14086.141602
1,1,250.000000,14086.141602
1,1,240.000000,14086.141602
1,1,230.000000,14086.141602
1,1,220.000000,14086.141602
1,1,210.000000,14086.141602
1,1,200.000000,14086.141602
1,1,190.000000,9469.813477
1,1,180.000000,7043.070312
1,1,170.000000,7043.070312
1,1,160.000000,7043.070312
1,1,150.000000,7043.070312
1,1,140.000000,0.000000
1,1,130.000000,0.000000
1,1,120.000000,0.000000
1,1,110.000000,0.000000
1,1,100.000000,0.000000
1,1,90.000000,0.000000
1,1,80.000000,0.000000
1,1,70.000000,0.000000
1,1,60.000000,0.000000
1,1,50.000000,0.000000
1,1,40.000000,0.000000
1,1,30.000000,0.000000
1,1,20.000000,0.000000
1,1,10.000000,0.000000
1,2,1000.000000,43139.335938
1,2,990.000000,42543.542969
1,2,980.000000,41701.203125
1,2,970.000000,40439.847656
1,2,960.000000,39790.488281
1,2,950.000000,39286.781250
1,2,940.000000,37897.117188
1,2,930.000000,37821.808594
1,2,920.000000,37672.351562
1,2,910.000000,37079.679688
1,2,900.000000,36561.289062
1,2,890.000000,35852.828125
1,2,880.000000,35447.101562
1,2,870.000000,34861.351562
1,2,860.000000,34128.855469
1,2,850.000000,33566.265625
1,2,840.000000,32702.871094
1,2,830.000000,31924.541016
1,2,820.000000,31776.818359
1,2,810.000000,31476.402344
1,2,800.000000,30271.890625
1,2,790.000000,29784.171875
1,2,780.000000,28960.242188
1,2,770.000000,28484.994141
1,2,760.000000,27772.851562
1,2,750.000000,27350.951172
1,2,740.000000,27012.640625
1,2,730.000000,26825.558594
1,2,720.000000,26484.224609
1,2,710.000000,26162.214844
1,2,700.000000,25530.607422
1,2,690.000000,25229.603516
1,2,680.000000,25125.203125
1,2,670.000000,24170.675781
1,2,660.000000,23565.099609
1,2,650.000000,22969.935547
1,2,640.000000,22279.205078
1,2,630.000000,21969.037109
1,2,620.000000,21539.113281
1,2,610.000000,20882.792969
1,2,600.000000,20475.828125
1,2,590.000000,20183.570312
1,2,580.000000,19979.410156
1,2,570.000000,19848.791016
1,2,560.000000,19468.414062
1,2,550.000000,19264.117188
1,2,540.000000,18971.292969
1,2,530.000000,18350.544922
1,2,520.000000,18150.203125
1,2,510.000000,17894.871094
1,2,500.000000,17698.011719
1,2,490.000000,17087.015625
1,2,480.000000,16948.970703
1,2,470.000000,16639.519531
1,2,460.000000,16202.527344
1,2,450.000000,16007.822266
1,2,440.000000,15824.514648
1,2,430.000000,15346.717773
1,2,420.000000,14946.625000
1,2,410.000000,14636.516602
1,2,400.000000,14223.946289
1,2,390.000000,13924.833008
1,2,380.000000,13624.021484
1,2,370.000000,13279.572266
1,2,360.000000,12958.467773
1,2,350.000000,12698.166992
1,2,340.000000,12319.621094
1,2,330.000000,11838.568359
1,2,320.000000,11428.288086
1,2,310.000000,11102.944336
1,2,300.000000,10684.715820
1,2,290.000000,10126.359375
1,2,280.000000,9702.868164
1,2,270.000000,9185.879883
1,2,260.000000,8869.418945
1,2,250.000000,8315.717773
1,2,240.000000,7710.566406
1,2,230.000000,7272.643066
1,2,220.000000,6901.880371
1,2,210.000000,6414.280762
1,2,200.000000,5846.208984
1,2,190.000000,5229.182129
1,2,180.000000,4476.316895
1,2,170.000000,3511.205566
1,2,160.000000,2266.534668
1,2,150.000000,677.607300
1,2,140.000000,0.000000
1,2,130.000000,0.000000
1,2,120.000000,0.000000
1,2,110.000000,0.000000
1,2,100.000000,0.000000
1,2,90.000000,0.000000
1,2,80.000000,0.000000
1,2,70.000000,0.000000
1,2,60.000000,0.000000
1,2,50.000000,0.000000
1,2,40.000000,0.000000
1,2,30.000000,0.000000
1,2,20.000000,0.000000
1,2,10.000000,0.000000
